id,text,polarity
632,i have been a kindle believer for aboutplus years with a keyboard kindleso i was excited to start using the fire hdit is great in many ways i like being able to do emailing on the same device as i can web surf and read books the downside is the battery life i have to charge pretty much daily and i am not watching tv or moviesor playing games which you can also do on this device my old kindle can go for about a month or more without charging buying books and getting library books work about the same way as my first kindle i really wish there was a way to remove books from the cloudi like being able to remove from device but then they all stay in the cloudeven the library books which i find kind of annoying it is nice to have both the front and rear facing cameras however the quality of both are not greatbut i knew this going into the purchase and do not expect to use it for pictures very often i do like the lightweight quality and ease of use for reading alsoappreciate having it back lit so i do not have to have a light on when reading at night etcunfortunately there is quite a glare when reading in sunlight the size of the actual screen is about the same size as my original kindle all and all i am quite pleased with the purchase and the price was very good i did get thegb even though thegb probably would have been enough for mainly reading books,positive
633,i am fairly impressed with the fire hdthe display is much sharper and crisp than i was expecting and the intuitiveness of the user interface is quite impressivethe touch screen is not as responsive as other tablets ive used but is adequate for the apps and activities im performingit is a bit thicker that some other tablets but not too cumbersomefor a smaller portable tablet it does fit the bill and atyou really cant beat the pricethe amazon app store is still limited in some of its offerings but again i was using simply to access amazon prime apps and files remotely so it works fine battery life is very impressive and the ads on the front screen during sleep mode are not bothersome at allim assuming they may even become useful as it learns more of what i search and use on the tablevery pleased with my purchase,positive
634,updatereview revised tostars after using for over a year the tablet is more responsive than it was out of the box likely due to software updates i am enjoying the ability to email pdf documents straight to my kindle the speaker is decent for audio books and as of tonight i am currently most grateful for the find my kindle featureupdateive revised my review up to three starsi was incredibly frustrated when i wrote the original reviewi still think this kindle is heavy and too thick to be comfortable for extended onehanded usethe screen is not very responsive compared to what i am used to on my cell phone and my nd gen kindle hdbut forthat is probably to be expected and it does seem to have improved slightly over the past couple of weeks though maybe i was just so frustrated when i first got it that i was overly sensitive to other drawbacksfor the price it is not terrible but some small improvements would make itstars at this price the one big plus of course is the overall small sizethis fits easily into my smallish purse whereas my other kindle had to be carefully maneuvered to fitfor that reason and because of the small price tag i am keeping this one instead of trading up to a bigger modelas suggested by another reviewer i decided to splurge on the leather cover instead of a plastic one even though i really wanted the red colori got the standing cover that is made specifically for this kindle because of the openon closedoff feature that i love on the cover for my older kindlenow that i have used it for a couple of weeks i see what the other reviewer was saying about the leather being more comfortable to hold than the plastic covers the leather is softer and apparently the edges are more roundedsince this kindle is relatively heavy and thick i think the increase in comfort that comes from the leather cover is worth spendingmoreoriginal reviewi really wanted to love this kindle but so far that is impossible first it is heavy and thick for something that is supposed to be easy to read one handed it does not come closemy hand tires too quickly and i have to keep switching handsnext up the touch screenmuch of the time it is completely unresponsive i just bought this and have barely downloaded anything so it cant possibly be a memory issuecontent deliveryi subscribed to two blogs two days ago and they have yet to show up when i try to get them delivered i am told i need to update my software to the latest version but when i try to update i am told i have the latest version and that no updates are availablei am a huge amazon user and love my nd generation kindle fire hdi was hoping for something i could hold easily in one hand while using but this is not it,neutral
635,this tablet is an excellent purchasewhile supposedly refurbished you would new kniw itthe tablet is fast and very responsive and charges extremely fast strongly suggest you purchase a case for the tablet to offer more protectionthis tablet should be considered the buy of the year,positive
636,did not like the new kindle fire hd at all it over heated to much some of my apps dont work it freezes and laggs terrible over all a poor producti wanted something better than the kindle fire i currently own that has several issues but i appreciated it much more after a couple days on this device,neutral
637,had the very first kindle fire tablet and decide to get one for my brother its beenmonths since have i have bought and given it to my brother it has work just as great as when i first gave it to him i opted for thegb version because lets be realisnt even remotely goodjust cant figure out why amazon is selling fire tablets with worse specs then the fire,neutral
638,for years it seems like every new device that comes out is more delicate from the last and ive heard many people including myself complain about broken screens and cases but that definitely isnt the case with the hdive dropped this thing on concrete tile laminate hardwood you name it and the worst that has ever happened is that a corner of the backing pops out of the side restraint the only drawback i have found with this tablet is the limited memory with only five gigabytes much of which is taken up by the operating system and necessary programming leaving the user with only aboutgigs but if youre looking for a tablet for anyone accident prone hint kids this is definitely your best bet unless they tend to drop electronics in the toilet which i have no idea how this would respond to that,neutral
639,it was a great price and it was a gift to momso they can keep up with all the latest gadgets and games portability and time passer while waiting for dr visits still works well and great battery lifeim writing this cause just reset it its been a year or two and works well but still strange on appsbut great product for the price,positive
640,have not had the kindle firefor long and am not very adept in the smart devices so i cant give a comprehensive evaluation on every featurewent from kindle keyboard to kindle fireso a main consideration was the ereader featureso far the ereader has worked well in terms of readabilityhavent tried reading in full sunlight yet so cant speak to glare issues i read about during research but just for ordinary indoor light and light from windows glare has not been too much of a problem although i occasionally have to move the firefor better visibilityfor me some of the features for controlling the document were easier in the keyboard such as the go tofor changing location in the ebook and changing the font sizeit has been very convenient to have access to internet maps music videos and other such features which was why i chose the fireinstead of another dedicated ereaderthe touch screen aspect sometimes seems too sensitive where a slight touch shifts me to a different screen and sometimes seems not sensitive enough where i need to touch an icon several times before i apparently hit the right spot to activate italso still having some trouble navigating the different screens and features but that probably goes back to not being very adept with smart devicesfor my uses the kindle fireis working out wellhope this review helps,neutral
641,i expected to use the tablet only with the cardio blood pressure monitorboth work well and the monitor gets my attention a good thingmuch to my surprise i like it as kindle replacement as well as for all the other capabilitiesi should add thati am fortunate to have a techsavvy son to set it up as it was way beyond my skill level,positive
642,i dont go in a vehicle without it we travel a lot and i have found that this has been a lifesaver both for books and amazon videos love the offline videos that change out periodically introduced me to new shows that i have begun binge watching on prime now in addition to my netflix addiction perfect size for me,positive
643,i already own several android pads but i got the kindle fire because the packaging is nice and because i wanted a reader primarily and the rep of the kindle is goodso far so goodheres what i discoveredthere is no provision for expanding the storage actually built inno sd card reader as most android devices have and im constantly running low on internal memoryim also an audible subscriber for nearlyyears and like to store more than one audio booktough luckif you got this fire with special offers included this sounds like a great feature rightnot necessarilyamazon lowered the price because the kindle is partly adsupportedto get them turned off you have to pay them an additionaland you have to move them offscreen to get on with what you want to dothe kindle app store does not offer a google play appok so they dont want to promote the competition but the amazon app store does not cover the waterfrontyou you can get into google play via the browser but who needs it if youre busyby the way on my other android pads i have hooks to both sites installedin short look before you leap in buying these devicesthe battery life by the way is accurately statedexcellentin all fairness,neutral
644,purchased for one of the seniors in our church as her first piece of technology she caught on quickly and enjoyed learning how to use it through our seniors and technology small group she loves being able to read in the adjustable font and play her games on it we even got her to set up an email address and respond to emails on it overall a great product for any level of user,positive
645,nice weight better to read than i thought however the sound leaves a lot to be desired i cant hear it if anything else is on and will only able to use it with earphones as i use it mostly for listening to audio books it is disappointing,positive
646,originally i was going to purchase the kindle paperwhite but i decided to try the kindle fire hdi am a very happy customer with this product i am more able to utilize the most out of prime not only do i get to read books but i can surf the web download apps check email watch videos listen to music etc this may only bebut its perfect for my preference easy to carry around and it even fits in my pockets the size also makes it easy to hold with just one hand while youre readingyou may be asking yourself what about the kindle fireonlyits larger and it even has expandable memory i was a bit bummed when amazon announced the release but im over it gb is good enough memory for me i am able to store more than enough books and media for my liking by the way the kindle fire hdhas a longer battery life faster processor higher screen resolution and better audio support,positive
647,i love this tablet i love being able to have other apps that i use frequently on my phone on a much larger screen its fantastic for downloading childrens games onto to keep my children entertained in the event we have to go out somewhere and it requires them to sit for long periods while being relativity calm downloading things is a snap my only qualm would be with not having access to as many apps as are available on the apple and google play stores but the mainstream apps are mostly all there and of course i love the amount of books i have access to especially up and coming authors that do not have their books in hard print yet fantastic device for the price,positive
648,i will start this off by saying that i am not a fan of the fire tablet at all i am a huge apple fan i got this for my husband however our kids abosutely love to use this tablet its extremely durable and easy to use i love many of the features i didnt even know it had the interface is very easy and clean paired with the price i am truly happy with this purchase and would do it again in a heartbeat,positive
649,some models dont let you add more hard drive spacei screwed that updespite that and the fact that i am a die hard apple lover and the fact that amazon tries way too hard to put me on a sales page whenever possibleand tries to hide the existence of the notamazon universe from mei am totally in love with my kindle hd i went with thebecause it has a higher resolution screena great decision in the future after i buy a fully loaded ipad i will definitely be enthusiastic to purchase a top of the line kindleamazon has created a very enjoyable entertainment focused deviceyou do have to actively explore the web to get outside the amazon experience built into the device but its a great design and easy to work aroundbe sure to dig deep into settingsthere are a lot of them some of which will automatically charge you for stuff double check after system upgrades it reset some things i had turned offi read a dummies guide and realized it would be nice to own a good manual there is a help menu that can be good but every word is geared to the assumption that anything you want shall only be foundand paid forin the amazon universe i shop on amazon a fair amount but do a whole lot of web surfing too and do find a lot of great resources out there its easy to get caught up in the amazon experience which is how the experience is elegantly and enjoyable designed but there is a lot to say for the joy of other worldsi use this device for almost everything i do now and have found some great apps in the app store you cant shop on google play unless you sideloadbut im pretty sure that isnt a good plan unless you know how to program so youd understand the risks and consequencesits a beautiful tabletalso i skipped any screen protector im careful with it but use it all the time and havent put the slightest scratch in the glassits a really fun device,positive
650,i have purchased two earlier kindle fires hd and hdthe fire hdis by far the best fire i have ownedi can not tell you technically how it works but using my wifiit connects to internet very quickly and navigating and refreshing is quick and responsivethe single speaker is much louder than either of the earlier speaker models i have mentionedwatching video both streamed and in memory is flawlessthe brightness can be controlled and the sound is more than adequatereading ebooks in normal light is fine but reading in the sunshine is difficult because of screen glarethe screen size is big enough to read text cruise websites and enjoy videosthe overall size and weight of the hdis perfect for traveling carrying and packing away when necessaryi have had my hdformonth and there are no issuesi highly recommend it if you are looking for the features i have listed in this review,positive
651,the tablet fulfills my basic reason for its purchase that of reading my library of kindle books i like the way it holds a charge i dislike its inability to detect my finger touching the screen sometimes but it generally cooperates with patiencedoc,negative
652,great little tablet battery lasts a lot longer than on myfire charges quickly excellent graphics was concerned about the used label but i cannot find any indications that it has ever been out of the box if you want a small tablet that does almost everything to go with you this is a good answer if you are going to conquer the world then you need a larger one,positive
653,this is so nice i couldnt decide between either a ipod or a ipad because i liked the ipad but i also liked the ipod because it was small and you can get a phone app but the kindleis just in between the size of a ipod and ipad but you cant get a phone app on this but i dont care this is awesome this just small enough to fit in my big pocket but it hurts to bend over so i dont do that anymorei like watching videos on this but before this i used my school kindle and it was horrible for youtubeso to wrap this up this is a decentsized tablet that is great for gaming and videos and internet and i love that all kindles have the amazon prime app on themso i give this thing afor everything this review was done by burger boy,positive
654,too small cant get rid of advertisements many apps used on smart phone are not available on fire hd,negative
655,nice tablets i bought good screen protectors and silicon rubber case for ouryear old grand daughter it works great we got the prime deal on these i highly recommend for children once parental controls are used make sure to use a quality no bubbles tempered glass screen protector and a good silicon rubber case,positive
656,i love this thing i have a sensible book collection theres just something about the feel and smell of books but i recently started studying a new field and i just dont have the money or space to purchase every book i wish to read on the subject enter the fire hd great screen size so im not straining my eyes loving every second of it now i will say im not using it to its full potential as im only using it for its ereading capability just as an fyi,positive
657,dont really like the amazon interphase after having a google nexusfor more thanyrs and using the android software instead but it gets the job done the app store could b better but for the most part ive just relegated to it for the purpose of playing games,positive
658,really great buy for the money but there is seriously no way to prevent your kids from downloading apps that cost money while allowing them to get free ones only buy if only you are using not good for friends family kids etc,neutral
659,not enough space in memory kids are always having me reset their fire then they cry when they lose all their data there should be an easier way to move data and programs to the cloud in fact it should all be on the cloud after amonths the screen broke not very kid tough,negative
660,i own a smartphone and a largeinch tablet but was looking for something smaller for commuting and readingi bought the hdxand i couldnt be happieri love the size perfect for reading while traveling games play well and ive even used the streaming a couple of times it loads and stores my documents well i find the interface to be intuitivethe hd screen is perfectits also very study as ive dropped it without damage a couple of timesthe only downside to this device is the sound and i knew it was a single speaker mono sound when i bought it but i do find the volume to be low unless i am using earbudsi havent tried the cameras so i cant review those but the graphics on this little tablet are very good,neutral
661,well we purchasedof these for our granddaughters for christmas they love them after just a few days their mother called me to say she had to take each one every day and remove apps for them to work she wondered about purchasing more memory i explained it couldnt be done and was set up for only thegb i didnt purchase thebecause the kinks hadnt been worked out and the reviews at the time made it seem as thoughgb were good to go for smaller children they are alland under i now wish i had gotten theso they could have more apps and their parents could buy more memory well live and learn,positive
662,kinda small form factor but cant beat the pricethe amazon fire environment feels restrictive not as open as other android tabletsregardless the unit performs well and gives access to kindle books and news outletsuse this mostly as a reader,positive
663,before you spend the entire day and over an hour on the phone with customer service know thisamazon prime video will not appear on a childs free time profile individual videos will also not appear on childs profile customer service was lovely and helpful but also stymied as to why this happened two reps were working on this problem and still no resolution thoughas it turns out amazon prime video is just not permitted to be on the childs profile dont really understand why the main reason i got this kindle was so that my son could watch dora the explorer and now it can only happen on my adult profile dora is available on free time unlimited but i chose not to get that because it was too many apps and i wanted to limit my sons content there is also a monthly subscription fee for free time unlimited now if my son wants to watch his favorite show his only option is to watch it on my profilemaking the parental controls and user profiles useless there are some other problems but this is the main one for me very unhappy with the fire right now will update if things change,neutral
664,incredible price for a tablet just know what you are gettinggreat forreading your ebooksbrowsing the webusing some appsdo not expectlarge amount of memoryhigh quality cameragreat app performancein the tech worldyou get what you pay for,neutral
665,enjoy the hd quality on a small screeni choose this because of the sizei own a largerandoid based tablet for alot morebeing an amazon prime member and using a fire tv stickvoicethe price was a great draw to buy another toy and had everythingoverall a great small hd streaming tablet device,positive
666,im generally quite satisfied with this tablet i own the fire hdth gen and the fireth genone for wife alsoit is a speedy tablet and the size is just right these tablets are quite simply the best for the bang you get with the buck dont hesitate to get one of these babies,neutral
667,this tablet is a piece of crap after i have had it now it is slower than molasses in the winter if i could i would send this junk back for a refund i want to inform anyone looking to buy this junk to save your money it does what it wants when you type in a web site and never brings it upof the time i have no idea how it got the web site that it comes up with and it is not even close to what i typed in about the only thing it is half way good at is playing games and a lot of time they are screwed up and dont play right i have nothing good to say about this tablet i would call it other names but that is not politically correct do not buy this piece of junk you will be sorry you wasted your moneydo,neutral
668,this was a splurge purchase for mei am so glad i did purchase the kindleit is small enough to stick in my pursehowever the screen is large enough to easily see and do what ever i wantlove it,positive
669,smaller than i thought it would be but a good product at alwaysi have a bigger one that i thought was no longer working but found out that it was the charger that no longer worksi lovemy fire kindles at night when i go to bed and want to readit does not bother my husband because i do not have to turn on a light,positive
670,my experiences with kindles have been hit or miss first i bought was an hdyears ago first one died after first month was replaced by amazon that one is awesome and still going strong bought ayears ago that one is still good locks up in a strange way every once in a while and has to be rebooted to work properly recently wanted an upgrade tried hdxhalf the screen did not function i should divulgeit was an attempt at getting one returned remanufactured went back bought abrand new a month ago when they were doing thedeal worked faster than my oldwas nice and small for carrying around i liked iteveryday i had it i had to reboot it several times as it would freeze up and never come out of it i just couldnt put my faith in it that i didnt have a dud againsticking with our older proven ones until the wear out for now,positive
671,i love it not much more to say mainly use for reading books and other literature but it is more than a readerthe browser works wellthe camera is not perfect but it will send pics to the cloud and then my fire tv pics them up and displays them on atv if that was smaller the resolution would appear betterbut fine for a slide show presentationi use this with a moko case and a protective flex glass screen protector on one of mytabletsthe other is unprotected and fits even smaller pockets,positive
672,i cant believe the value you get for this my son really wanted an ipad then realized he could haveof these for the same cost he is loving it minecraft is his favorite i like that i can put a curfew on it in the parental controls that locks it at bedtime,positive
673,i bought this on special at bestbuy on black friday gb fori had no preconceived ideaslooked at it when i was at bb for other items i already own an ipad mini and iphoneand an ancient kindle that i dont usehate those screen blackouts when turning pages but this little tablet fills a niche i will use it for emails reading ebooks and watching flash videos i considered an hd but this felt better in my handpros it has equal or superior readability to the mini but i can easily hold it on one hand for reading in bed the mini is a bit awkward to hold in one hand okaynearly impossible the graphics are crystal clear i was also impressed by the speed of the processor i change apps and book pages in a flash my iphone is too small to read on all my books arepgs on the iphonetoo hard to read battery life is great sound is great love the kindle pricescons i wish they accepted epub formats as i have hundreds of books camera not as good as the ipads but who the heck uses a tablet for photos seriously i did end up paying an addtto stop the ads but that was personal preference as they were not very intrusive im just ocdbottom line great price great performance great size very happy that i picked one upbias i am an apple fanboy but also an amazon fanboy love amazon prime even though it took meyears to buy it,neutral
674,omg no comparison to the other kindles i am so impressed with the quality of this kindle the sound is far superior the screen is far superior it has voice recognition which is wonderful and wifi i am sold and it is smaller so you can hold it in your hand so much more conveniently i never thought of that,positive
675,great price large number of pixels per inch so very easy to read booksmagazines color is very goodwish it were a bit biggerorbut theis really just fine it comes with different apps email kindle of course camera weather maps calculatorvery easy to use,positive
676,when the expected updated version of the fire hdinchgbinch model didnt materialize this year i was somewhat disappointed as i was going to upgrade my d generation firei figured there would be enough improvements to warrant upgrading what has been a flawless devicei wanted the hd screen so i looked to theinch modeli had an aha moment and thought this would be the perfect size to carry in my purse i thoroughly reviewed the specs so i knew about the one speakeri knew the camera quality wasnt the best but i use my cell phone for thati knew to go with thegb because there is no sd slot to expand memoryi knew any apps i wanted came from amazon no google play shoppingi knew it was somewhat heavy and a bit clunky per some reviewers and possible lag times with the touch screenbut i am ok with that what do you expect for this price rangeforit is a great device and is meeting my expectationsi use it for streaming movies or showsif i dont have my kindle paperwhite handy i can read my booki can check facebook email shop etci am still learning all it does but so far this amazon junkie is loving itoh and it has fireflypoint it at the tv and it will identify the movie let it listen to a few chords of music and it will identify a songi did buy the amazon nonleather cover for it which acts as a stand for viewing movies if i find something i cant live with i will update my reviewupdatei am loving my fire even more since the fire ossoftware updatethe user interface is much better in my opinion and the small little keyboard that everyone complained about is no moreit is very user friendlythis update was automatic i didnt need to do anything other than read the release notes which touch upon some of the new and exciting per amazon featuressome of the changes are just a surprise that you will discover as you move aroundtoday i finally tested the tablet using my cell phone as a hotspotit worked perfectlystill discovering thingsfor those that wonder where the instructions are they are on the devicejust run your finger from the top down to open the menu and hit the help button its a goodat least for me,positive
677,this is my nd fire u get what u pay forand amazon customer service is the worst people and tons of transfers to get to my problemamazon you should match callers from the us to call centers where english or spanish is the first language,negative
678,to start things off te kindle has absolutely no good apps what so ever and im saying this coming from an apple product to a kindle which is why im so biased the kindle is good for honestly reading only its the only good feature the gb storage is shot it has no hold what so ever compared to what i had held on my apple product with the same gb storage amount i am very disappointed in the table i did think it contained a google play store at least that it doesnt eiter i think the taplet could be a bit more improvedi think the overall pricing of the tablet is way beyond its means i dont think however its worth the a hundred bucks my take would be to spend on another tablet maybe well worth it because it has no good apps and no good storage u download a couple books and magazines and theis full and it doesnt have the option of adding a memory card for more storage so your pretty much left withgb to basically keep having to delete stuffi think to tablet could have been priced at no more thanbucks and that goes for all of the kindles i think there all over pricedoh and i forgot to mention the speaker the speaker sucks i mean really this tablet is over priced i got mines on a black friday sale and im kinda glad i saced an additionalbucks becausefor this tablet is not worth it folksconsider something else,neutral
679,i am very pleased with my fire tablet i love that you can tone down the brightness at night to read you can also get apps to tone down the blue light that keeps your brain active the only downside is that you cannot read outside unless it is overcast so no beach reading,neutral
680,it is perfect for my needs i dislike the ads and how you have to hand over more money and its easy to forget that its not an android os lightweight bright decent sound vivid colors and responsive screen it helps that languages can be added to your keyboard for those language learners or speakers among us,positive
681,i wanted an ereader to read in bedi had to rule out the regular kindle due to its lack of backlightthat left me considering the paperwhitethen i saw the kindle voyage and i was trying to decide between the two the higher dpi on the voyage was something i knew that i would appreciate but atits not a bargainjust for kicks i looked at the fire line of tabletsi read the reviews and then purchased thefireit is a complete winnersince all i wanted it for was ereading its relatively small memory gig gig usable was really inconsequential to meeven atgigs it has more than x the memory of the regular kindle which stores thousands of books the high dpii believe makes it an excellent readerinverting to white text on black background creates no eyestrain for me while reading the in the darkso i have all the benefits of the kindle which i wanted plus the functionality of a great little tablet for occasional web surfing video streaming and other downloaded appsi cant see how someone could go wrong purchasing this as an ereader while a bit heavier and bulkier than the paperwhite its added functionality is well worth it and its cheaper well done amazon well done,neutral
682,yes the kindle hdis the best tablet underyes the citron color option is pretty freaking coolhowever a few notesif youre torn between getting the gb and gb storage dont bego with the gb and stop worrying about the slight price increaseyoull thank me latereven if you dont have a kid getting the kids edition may be worth it just for the sake of getting the awesome dropsafe caseoh and the nifty free year of all the kids apps and books is kind of a good idea for me in retrospect since my little one will probably be interested in those things in a few monthsno instagramand a few other android apps are not compatible like the dish network hopper appnot to say you cant modify the os and make this work but it isnt readily availablethe keyboard lagsbadlyits somewhat frustrating at timesthat aside its a nice little tableti was between this and a paperwhite as i was originally on the market for a reader but as some books on amazon are now kindle fire exclusives i opted for thisi dont regret itit will work nicely with my echo once that arrives in a few months and my lo will have a tablet to play with down the road,positive
683,this is my first experience with a tablet but for something so small it sure has outstanding picture quality and at this time i just use it for books i see it can do a lot more than just books which is great overallsatisfied,positive
684,ive only had my fire tablet for a week but i love iti kept getting insufficient space messages on my smartphone and had to look into another source for my games and other apps that i was usingafter doing some homework i chose the fire hd tablet for its size price good reviews and the amazon brandits small enough to fit inmy purse yet big enough to watch moviesi like having the free cloud feature and all my kindle books however it does not accept the kaspersky security app or a few othersfor the value i am very happy with the fireit does everything i need,positive
685,i bought this kindle to replacemy kindle touch prior to the touch i had a kindle keyboard and hard a really hard time changing between the two i didnt want a new kindle but my husband insisted im so glad he did everything i do is on here no bouncing between my kindle and laptop love it,neutral
686,love my fire just the right size for my purse i love to read and wanted something to use at lunch my ipad mini was to big and my phone was to small the camera is not that great but that does not bother me have been telling all my friendsabout it best thing i have bought,positive
687,we now own three of these little gems for each of ourkidsit is really the perfect sizewe have had thesamsung tab which is really too big and thefire which is also to big for their little handstheis perfectits not so small it makes it hard to use like a cell phone but isnt so big that it makes it hard for them to hold on toit has a beautiful display and great sound runs much faster and smoother than my oldsamsung tab tooit is great that it comes in different colors so each kid has there own color and we can easily tell them aparti do wish it came in orange as thats my youngest favorite color but he settled for blue so thats fine too,positive
688,having owned every tablet possible i thought i would give this a try what i like about it is its size it makes it very easy to travel with because of that i dont love the app store client though it seems to be getting better overall it is ok and it is my goto travel tablet companion at the moment,positive
689,fast shipping good price unit is small without giving the feel of a smart phone a little heavy for its size but very manageable i like the carousel feature to skim through categories and features i did not like that there was no way to upgrade the stored memory like thei purchased for almost the same price,neutral
690,we just gave this to myyear old daughter for her birthday and so far it is great it is a nice size for her it is in between a phone and a tablet size it was very easy to setup and she figured out how to use it in no time it is linked to my amazon account so i can see what apps she is adding and order books etc for her we have two mini ipads also but she really likes her new kindle fire,positive
691,this is my st kindle fire and i couldnt be any happierits so small which is perfect for mei feel sorry for my kindle paperwhite because i probably wont get much use out of it nowi love that i can go from reading to watching a prime movie then checking out pinterest and back to reading all on one tablet,neutral
692,i love it i use it mainly to read and do simple things that i dont need a laptop for i started using it when it was still a carousel and since then has been updated to look more like a tablet its very easy to use and the size is super convenient to just slip into my purse its really the perfect little book,positive
693,bought two of these for myyear old daughters and they are a huge hit love that we can download movies from my prime account and wont need wifi to watch them later say while waiting for a dr appointment or during long car trips i wanted something that they could play games watch movies and use their school tutoring apps on that didnt require a contract like my samsung tablet thru verizonthis was perfect i was torn between the larger screen or the hd and i am glad i chose the hd cuz the pic quality is great especially for twoyear olds will definitely be purchasing one for my sons birthday in september and maybe even one for mommy ive hadkindles and i think they just keep getting better,positive
694,i absolutely love this kindle fire hdi thought i wasnt going to care for the smaller size but honestly i dont mind it a bit netflix and amazon prime videos work greati havent had it buffer at all picture and sound quality is perfect there are so many things that you can do with this kindle that its a neat little device to stash in your bag while going out you dont have to carry a book around since you can store sooo many on here you can check your email social medias search online read ebooks play games and so much more my kids were excited to find out that the roblox app works with the fire hd we have an old kindle fire that it does not work on so if this hdcomes up missing then i know where it is i also love that you can choose your colors instead of the old black color another feature that i noticed is that you can group your ebooks ive done that with some of the ones i am currently reading and saved it to the home screen so its much easier to find oh and amazon music is free for prime members i received this hdfor review purposes but my opinions are strictly my mine and my familys own,positive
695,this is probably just the ticket for someone who loves to read and is on a budget it was way too small for my taste and didnt suit my needs i returned it and got the fire hdwhich was a much better choice for me,positive
696,love the kindle firegreat to watch a movie but not easy to see out doorsthat is the only thing i dont like about the fire is that you cant read outsideyou can read your emails and look up other things on your firebuy books and things like that,positive
697,item received on timeprice was an eyecatcher to buy but worst user interface ever i am on child profiles either i have to add another child profile or be fascinated with lock screen password or set daily goalstime limitsi cannot get past that i tried restarting but it still gets me to that screen and holds me there no way to go back to the first screen or get out of that i cannot begin to say how frustrated i am with this ui how dumb is the ui design that wont let you get out of what you are doing to home page sort of thing some crooked jokers have designed this i will try it out for another few minutesreturn this piece of junk,negative
698,i really like this product you cant beat the price it works really well as an ebook and i like the battery life i got the case with it along with the protection plan good size fits in my pockets of my gym shorts scrubs and jeans i am a man so my pockets may be bigger then in womens clothes,positive
699,do not buy this machineive had to replace it x and on the th replacement i gave up and just took theirrefundthats right they would not refundwhen the kindle never worked properlynow let me tell you about how i used it i used it to repeat one song to put my kids to sleepit only repeated an ocean waveswhite noise songover and over its only taskthree different kindles all ended up frozen on either the amazon screen or the fire screenthey were very kind to send replacementssure they came quickly but they all froze doing the same task even w different song filessave yourself the money and the headache of continually replacing this thingi plan on using myrefund on buying a real white noise machine which i know will not freeze,positive
700,i highly recommend the kindle firehd the only drawback is that it is like every hitech item one buys these days one has to be born knowing how to use these things because there are zero written instructions with them i know you can get help once you are able to get on the tablet but i dont know about everyone else but i wasnt born knowing how to even do that so that being said myyear old granddaughter she was evidently born knowing these things helped me to get to the help section other than that i love it,positive
701,i was surprised and pleased when the contents of my old kindle which i killed by leaving it in the car on a hot day for two hours transferred seamlessly to my new tabletsince it is smaller than my old one i have had to get used to that but otherwise it is great,positive
702,this fire tablet is all that it claims to be with a fewexceptions first of all i find it very slow to respond to touch commands im venturing to guess that the touch screen is not sensitive enough i really have to applysome pressure for it to respondalso it takes several minutes to boot up after being shut down or turned offand lastthe sound quality ismediocre with the volume turned to maximumits still not adequate without headphonesand even with its sizeit still havesome heft to itits not as lite as youdthink,positive
703,the fire hdis perfect size its big enough to read easily while still small enough to comfortably hold in one hand i am learning to love this devicei ordered thedisplay because i have the samsung galaxy note and i am already used to a bigger small screen since i already own atablet i wanted something that was a little smaller and didnt stick out like a sore thumb when in publicthe fire hdis great for readability and privacy its not as easy for people to see what you are reading with a smaller displayone feature i love is that amazon will automatically set it up to sync with your account before they send it to you you also have the option to not have anything synced or set up if giftingi also love that they were available in multiple color choices although i still ended up picking blacki love my galaxy note tablet but i think the kindle fire hdmight have just passed the samsung up with this device very happy with my purchase and would highly recommend to anyone,positive
704,works great and i like all the updated features most recent kindle fire was fromi would have loved to have this version in ainch but its not availablei was looking for a kindle to fit in my purse and this one does hope kindle comes up with a fire hdxinch in the future,positive
705,just right sie for my purse and super fast but i didnt notice that it doesnt have expandable memory so i have to buy another external drive to hold my simsdcards to expand the memory and i cant use that and my headset at same time other than that i love this little thing,positive
706,not as good as expected i guess okay for the price it is slow loading hard copy and pasting wish i could have a different browser also the choices for cases made byvendors are terrible i do enjoy reading books nice to bring a book around in my purse since my ipad air is so large,neutral
707,love this thingi have an iphone and laptop but find myself using this more than either of themits just the right size to sit in bed and watch movies or read and the blue light shut off is genius and works,positive
708,bought in retail store day after it came out was looking some time for tablet to put in suite inner pocket to be durable with good battery life and decent performance finally found this one got a feeling of it at the store and now using it for couple of months as primary personal tablet main usagesnote taking web browsing personal and office emails docs reviewing work literaturereferences storage ebook reading news reading video streaming services found performance battery life and compact size fully suitable for my purposes went forgb since no storage card built in but in combination with usb otg adapter and no issues with different usb drives combined with versatile cloud services found always having at leastfree of available internal space with usage of recommended task managerscleaners did not have issues with size of ram either hdmi output was working also with no issues on several tvs that i tried while in different hotels on my business travels in perspective of the price size decent performance and good battery life more than happy with the purchase,positive
